"site_name";"Latitude";"Longitude";"site_archive_area";"site_archive_hight";"site_depositional_environment";"pollen_roc";"pollen_pal_rich";"pollen_ap_nap";"pollen_cerealia.t";"pollen_plantago.l";"pollen_plantago.mm";"pollen_plantago.t";"pollen_polygonum.a";"pollen_rumex.aa";"pollen_rumex.t";"pollen_urtica";"pollen_time";"pollen_time_recal";"pollen_depth";"characc_val";"characc_time";"characc_time_recal";"charconc1_val";"charconc1_time";"charconc1_time_recal";"charconc2_val";"charconc2_time";"charconc2_time_recal";"geochem_Na";"geochem_SM_value";"geochem_SM";"geochem_Ca";"geochem_P";"geochem_K";"geochem_Mn";"geochem_Mg";"geochem_Al";"geochem_Fe";"geochem_time";"toc_val";"toc_time";"toc_time_recal";"age_depth (cm)";"age_depth_range (cm)";"age_lab_code";"age_dated_material";"age_dating_method";"age_date_uncal_BP (a)";"age_date_uncal_range (a)";"age_date_cal_BP_used (a)";"age_Calibration_curve";"age_Calibration_prog";"id";"TIME_MIN";"TIME_MAX"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0.2";"4110";"4380";"225";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400596";"4000";"4000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"4200";"4458";"229";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400597";"4000";"4000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"4320";"4517";"232";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400598";"4500";"4500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0.4";"-1";"-1";"0";"-1";"0";"4470";"4595";"236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400599";"4500";"4500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"4550";"4674";"240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400600";"4500";"4500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"0";"-1";"0.5";"-1";"0";"4650";"4732";"243";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400601";"4500";"4500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0.5";"-1";"0";"4760";"4850";"249";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400602";"5000";"5000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0.2";"-1";"-1";"0";"-1";"0";"4850";"4928";"253";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400603";"5000";"5000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"4980";"4987";"256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400604";"5000";"5000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5120";"5104";"262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400605";"5000";"5000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5200";"5241";"269";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400606";"5000";"5000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5410";"5319";"273";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400607";"5500";"5500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5500";"5515";"283";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400608";"5500";"5500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5600";"5711";"293";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400609";"5500";"5500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5690";"5772";"296";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400610";"5500";"5500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"5750";"5834";"299";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400611";"6000";"6000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"72.2";"0.2";"0.6";"-1";"-1";"0.2";"-1";"-1";"-1";"4180";"3699";"157";"10";"4180";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400682";"4000";"4000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6000";"6103";"312";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400614";"6000";"6000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6080";"6207";"317";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400615";"6000";"6000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6150";"6269";"320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400616";"6000";"6000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0.3";"0";"-1";"-1";"0";"-1";"0.7";"6240";"6373";"325";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400617";"6000";"6000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6330";"6456";"329";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400618";"6500";"6500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6400";"6518";"332";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400619";"6500";"6500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0.3";"-1";"0.2";"6570";"6655";"340";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400621";"6500";"6500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0.6";"0";"-1";"-1";"0";"-1";"0";"6630";"6719";"344";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400622";"6500";"6500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6720";"6798";"349";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400623";"6500";"6500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"6820";"6862";"353";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400624";"7000";"7000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"7000";"7005";"362";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400625";"7000";"7000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0.5";"7100";"7069";"366";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400626";"7000";"7000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0.4";"-1";"-1";"0";"-1";"0";"7220";"7132";"370";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400627";"7000";"7000"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"7300";"7180";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400628";"7500";"7500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"7400";"7292";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400629";"7500";"7500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"7500";"7371";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400630";"7500";"7500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0";"-1";"-1";"0";"-1";"0";"7600";"7435";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400631";"7500";"7500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0.3";"0";"-1";"-1";"0";"-1";"0";"7730";"7467";"391";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400632";"7500";"7500"
"Preluca_Tiganului";"47.82306";"23.541941";"1";"730";"bog";"";"";"";"0";"0";"0.4";"-1";"-1";"0";"-1";"0";"7840";"7546";"396";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400633";"8000";"8000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"63.4";"0.9";"1.5";"-1";"-1";"0.3";"-1";"-1";"-1";"2940";"2737";"156";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400634";"3000";"3000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"63.6";"0.7";"1";"-1";"-1";"0";"-1";"-1";"-1";"3040";"2811";"163";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400635";"3000";"3000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"74.5";"0.8";"0";"-1";"-1";"0.3";"-1";"-1";"-1";"3140";"2885";"166";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400636";"3000";"3000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"71.2";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"3240";"2959";"171";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400637";"3000";"3000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"69.7";"0";"0.5";"-1";"-1";"0";"-1";"-1";"-1";"3340";"3058";"176";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400638";"3500";"3500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"76.3";"0";"0.3";"-1";"-1";"0";"-1";"-1";"-1";"3440";"3132";"181";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400639";"3500";"3500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.7";"0.3";"0.5";"-1";"-1";"0.3";"-1";"-1";"-1";"3540";"3206";"186";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400640";"3500";"3500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"76";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"3630";"3279";"191";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400641";"3500";"3500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"70.4";"0";"0";"-1";"-1";"0.3";"-1";"-1";"-1";"3730";"3353";"201";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400642";"3500";"3500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"69.4";"0";"0.3";"-1";"-1";"0.3";"-1";"-1";"-1";"3830";"3427";"204";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400643";"4000";"4000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"64.6";"0.3";"0";"-1";"-1";"0";"-1";"-1";"-1";"3930";"3501";"206";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400644";"4000";"4000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"76.3";"0.3";"0";"-1";"-1";"0.3";"-1";"-1";"-1";"4040";"3555";"210";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400645";"4000";"4000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"63.2";"0";"0.3";"-1";"-1";"0.4";"-1";"-1";"-1";"4150";"3669";"213";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400646";"4000";"4000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73";"0";"0.7";"-1";"-1";"0.3";"-1";"-1";"-1";"4280";"3799";"217";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400647";"4500";"4500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"72.3";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"4390";"3837";"221";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400648";"4500";"4500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"71.7";"0.3";"0.6";"-1";"-1";"0.3";"-1";"-1";"-1";"4500";"3900";"225";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400649";"4500";"4500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.5";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"4600";"4000";"228";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400650";"4500";"4500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"66";"0.3";"0";"-1";"-1";"0.6";"-1";"-1";"-1";"4710";"4120";"232";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400651";"4500";"4500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"63";"0.5";"0.3";"-1";"-1";"0.3";"-1";"-1";"-1";"4830";"4303";"236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400652";"5000";"5000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"74";"0.3";"0";"-1";"-1";"0.3";"-1";"-1";"-1";"5090";"4683";"244";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400653";"5000";"5000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"64.6";"0";"0.3";"-1";"-1";"0";"-1";"-1";"-1";"5200";"4950";"248";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400654";"5000";"5000"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89.5";"0.5";"0.5";"0.5";"0";"0";"-1";"0";"-1";"";"3084";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"320";"1";"Poz 778";"peat";"c14 bulk";"7760";"50";"8510";"INTCAL04";"Calib Rev 4.4";"400003";"0";"0"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"70.3";"0";"0";"-1";"-1";"0.3";"-1";"-1";"-1";"5300";"5058";"252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400655";"5500";"5500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"68.4";"0.4";"0.2";"-1";"-1";"0";"-1";"-1";"-1";"5420";"5330";"256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400656";"5500";"5500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"72.8";"0.8";"0.3";"-1";"-1";"0";"-1";"-1";"-1";"5680";"5712";"261";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400657";"5500";"5500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"74.2";"0.3";"0";"-1";"-1";"0";"-1";"-1";"-1";"5710";"5742";"266";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400658";"5500";"5500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"81";"0.3";"0";"-1";"-1";"0";"-1";"-1";"-1";"5850";"6050";"271";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400659";"6000";"6000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.6";"0.3";"0";"-1";"-1";"0";"-1";"-1";"-1";"5990";"6187";"275";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400660";"6000";"6000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.6";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6110";"6380";"280";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400661";"6000";"6000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"75.3";"0.3";"0";"-1";"-1";"0";"-1";"-1";"-1";"6250";"6524";"284";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400662";"6000";"6000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"75.3";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6390";"6672";"289";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400663";"6500";"6500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.6";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6520";"6804";"293";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400664";"6500";"6500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.9";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6580";"6857";"297";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400665";"6500";"6500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"74.5";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6680";"6960";"301";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400666";"6500";"6500"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"74.9";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6800";"7080";"307";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400667";"7000";"7000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"76.1";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"6920";"7200";"312";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400668";"7000";"7000"
"Sarlo_Hat_II";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"77";"0";"0";"-1";"-1";"0";"-1";"-1";"-1";"7080";"7316";"317";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400669";"7000";"7000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"62.5";"0.4";"0";"-1";"-1";"0.2";"-1";"-1";"-1";"2940";"2737";"118";"10";"2940";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"36";"2";"Poz-10040";"handpicked microcharcoal";"c14 AMS";"650";"30";"615";"INTCAL04";"OxCal 4.0";"400670";"3000";"3000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"58.8";"0";"0";"-1";"-1";"0.2";"-1";"-1";"-1";"3040";"2811";"121";"15";"3040";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"80";"2";"Poz-10039";"handpicked microcharcoal";"c14 AMS";"2104";"30";"2155";"INTCAL04";"OxCal 4.0";"400671";"3000";"3000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"69.8";"0.2";"0";"-1";"-1";"0";"-1";"-1";"-1";"3140";"2885";"124";"10";"3140";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"104";"2";"Poz-10038";"handpicked microcharcoal";"c14 AMS";"2360";"30";"2400";"INTCAL04";"OxCal 4.0";"400672";"3000";"3000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"77.3";"0.2";"0";"-1";"-1";"0.2";"-1";"-1";"-1";"3240";"2959";"127";"15";"3240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"173";"3";"Poz-10037";"Leaf fragments";"c14 AMS";"3740";"35";"4105";"INTCAL04";"OxCal 4.0";"400673";"3000";"3000"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"73.4";"0.7";"0";"-1";"-1";"0.2";"-1";"-1";"-1";"3340";"3058";"131";"25";"3340";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"213";"2";"Poz-10036";"Charred wood";"c14 AMS";"5490";"50";"6300";"INTCAL04";"OxCal 4.0";"400674";"3500";"3500"
"Sarlo_Hat_Wood";"47.96089";"21.16596";"30";"86";"oxbow lake";"";"";"78.4";"0.5";"0.2";"-1";"-1";"0";"-1";"-1";"-1";"3440";"3132";"134";"25";"3440";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248";"3";"Poz-9975";"Charred wood";"c14 AMS";"6530";"40";"7445";"INTCAL04";"OxCal 4.0";"400675";"3500";"3500"
