"AnzahlFund";"StatistikFunde";"FindID";"Storage_refID";"Context_refID";"Site_refID";"Excavation_Number";"Object_Description";"Decoration_Description";"UseWear_Description";"Preservation_Condition";"Preservation_Status";"Find_Material";"Production_Quality";"Surface_Treatment";"Find_Category";"OtherTextileTools_Height_max_mm";"OtherTextileTools_Height_min_mm";"OtherTextileTools_Thickness_min_mm";"OtherTextileTools_Thickness_max_mm";"OtherTextileTools_Width_min_mm";"OtherTextileTools_Width_max_mm";"OtherTextileTools_Length_max_mm";"OtherTextileTools_Length_min_mm";"OtherTextileTools_Diameter_max_mm";"OtherTextileTools_Diameter_min_mm";"OtherTextileTools_Hole_Shape";"Spinning_bowl_Height_mm";"Spinning_bowl_Thickness_mm";"Spinning_Bowl_Rim_Diameter_mm";"Spinning_bowl_Base_Diameter_mm";"Spinning_Bowl_Number_of_Handles";"Spinning_bowl_Thickness_of_Handles_mm";"Loomweights_type_Valuelist";"Loomweight_Weight_in_g";"Loomweight_Weight_if_not_complete";"Loomweight_Estimated_full_weight";"Loomweight_Diameter_mm";"Loomweight_Height_mm";"Loomweight_Thickness_mm";"Loomweight_Width_mm";"Loomweight_Position_of_holes";"Loomweight_Number_of_holes";"Loomweight_Holediameter_range_mm";"Loomweight_Groove";"Fibre_Material_SystemA";"Fibre_Material_SystemB";"Thread_Spindirection_SystemA";"Thread_Spindirection_SystemB";"Thread_Spinangle_SystemA";"Thread_Spinangle_SystemB";"Textile_Weave";"Textile_Structure";"Textile_Material_analysis";"WarpWeft";"Thread_Fibre_Count_SystemA";"Thread_Fibre_Count_SystemB";"Threads_per_cm_SystemA";"Threads_per_cm_SystemB";"Needle_Thickness_at_midshaft";"Needle_Shape_of_head";"Needle_Shape_of_eye";"Needle_Eye_size_max_mm";"Needle_Length_mm";"Needle_Thickness_mm";"Spindlewhorl_Weight_in_g";"Spindlewhorl_Weight_if_not_complete_g";"Spindlewhorl_Estimated_full_weight";"Spindlewhorl_Diameter_in_mm";"Spindlewhorl_Height_in_mm";"Spindlewhorl_Holediameter_mm";"Spindlewhorl_type_Valuelist";"Spindlewhorl_Hole_shape_Valuelist";"Shuttle_Width_max_mm";"Shuttle_Width_min_mm";"Shuttle_Length_min_mm";"Shuttle_Length_max_mm";"Shuttle_Thickness_max_mm";"Shuttle_Opening";"Iconographic_Object_Height_max_mm";"Iconographic_Object_Length_max_mm";"Iconographic_Object_Width_max_mm";"Iconographic_Object_Type";"Iconographic_Object_Representation";"Textile_Fibre_Thickness";"Imprinted_Object_Height_mm";"Imprinted_Object_Length_mm";"Imprinted_Object_Width_mm";"Find_Category Anzahl";"Thread_diameter_mm_SystemA";"Thread_diameter_mm_SystemB";"Fibre_diameter_µm_SystemA";"Fibre_diameter_µm_SystemB";"Ply_SystemA";"Ply_SystemB";"Textile_Parenthetical_NotationalSystemA";"Textile_Parenthetical_NotationalSystemB";"Fibre_diameter_mean_SystemA";"Fibre_diameter_mean_SystemB";"Kemp_diameter_SystemB";"Kemp_diameter_SystemA";"Statistikspinnwirtel";"StatistikTextilien";"StatistikWebgewichte";"StatistikSpools";"StatistikTextileImprints";"StatistikPin";"StatistikIconogrphy";"StatistikBrush";"Impression_TwistdirectionA";"Impression_TwistdirectionB";"Impression_Twistangle_°A";"Impression_Twistangle_°B";"Impression_Dimensions_maxLength_mm";"Impression_Dimensions_maxWidth_mm";"Impression_Depth";"Impression_Depth_in%of_cord";"Impression_Twists_in_2cm";"Impression_single_threads_mean_diameter_mmA";"Impression_single_threads_mean_diameter_mmB";"Hollow";"AuswertungANIMALFIBRES";"AuswertungVEGETABLEFIBRES";"AuswertungUNDETERMINED";"SpinnwirtelTypSchmidt";"Statistikfeld SWGewicht";"Statistikfeld SW";"Anzahl HöheDurchmesserGewicht";"AuswertungSW";"Gewicht_min";"Gewicht_SW_max";"Ratio DurchmesserdurchHöhe";"Zeitscheiben";"Auswertung Perforated Ceramic Discs";"MittelwertHöhe";"MittelwertGewicht";"MittelwertDurchmesser";"Feld 185";"Decoration";"SWmodel_durchlocht";"SiteID";"Site_Name";"Longitude";"Latitude";"GeonamesID";"Datierungen";"Datierungen End";"Datierungen Kopie";"Datierungen End Kopie";"AuswertungFormelTEX";"AuswertungFormelTEXIMPR";"AuswertungFormelTEXPSEUD";"Auswertung Perforated Ceramic Discs2";"MittelwertHöhe2";"MittelwertGewicht2";"MittelwertDurchmesser2";"Georegion";"Georegion Kopie";"TIME_MIN";"TIME_MAX";"id"
"1";"2759";"C00927";"";"";"1";"CHM III-778";"spindle whorl convex, badly weathered greenish black core, and buff skin. Hard to guess how much is left of the original weight";"";"";"";"Partial (more than half)";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18,25";"";"40,4";"16,5";"8,5";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,4484848484848485";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300974"
"1";"2759";"C00928";"63517651400";"";"1";"CHM III-723";"Planoconvex spindle whorl, creamy buff colour, flat side considerably rougher than convex side.";"";"";"";"Complete";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25,73";"";"";"47";"17,1";"8,5";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,7485380116959064";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300975"
"1";"2759";"C00929";"63517651850";"";"1";"CHM IV-131";"Planoconvex pinkish buff spindle whorl baked clay, 9 round impressions around the central perforation with a tipped tool. on the flat side a hub of material around the perforation, rote mineralische Einschlüsse im ton";"";"";"";"Complete";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"40,67";"";"";"49";"19,8";"8";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,4747474747474747";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300976"
"1";"2759";"C00932";"63517709054";"";"1";"CHM?";"plano convex spindle whorl with scalloped edge, badly preserved. most worn or chipped away. worn around the perforation only on prominent side (usewear?)";"";"";"";"Small fragments missing";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"22,54";"";"";"52,4";"13";"6,8";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,0307692307692308";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300977"
"1";"2759";"C00933";"63517710964";"";"1";"CHM II-2764";"discoid spindle whorl, greybrown polished stone, very smooth to the touch. Two flakes gone from the base, one worked over and smoothed out, other rather sharp(95% of weight remain). odd: seems to be rather more polished toward the edge, and more on the ""upper"" side then the other.";"";"";"";"Small fragments missing";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"34,75";"";"";"46,7";"10";"8,3";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,67";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300978"
"1";"2759";"C00934";"63517712571";"";"1";"CHM II-2765";"discoid stone spindle whorl, drilling lines in central perforation, grey stone, grinding traces on the edge";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18,80";"";"";"37,4";"9,2";"8,4";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,0652173913043478";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300979"
"1";"2759";"C00935";"63517713268";"";"1";"CHM II-2766";"flat discoid grey stone with central perforation with drilling lines, and some grinding traces on one side of the edge (to further rounden off the disc)";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"47,33";"";"";"56";"9";"6,6";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"6,2222222222222222";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300980"
"1";"2759";"C00936";"63517714767";"";"1";"CHM II-2767";"grey polished stone disc with central perforation, drilling lines from both sides of perforation. slightly more polished towards the edge. one side with incrustations of sinter. (addition to weight is only minor!)";"";"";"";"Complete";"Stone";"";"";"Spindle whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42,28";"";"";"45";"13,2";"8,2";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,4090909090909091";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300981"
"1";"2759";"C00937";"63517717405";"";"1";"CHM II-2768";"dark grey stone disc, perforated centrally and grinding marks show attempt to rounden off the disc. Flakes chipped on the base 95% of the weight remain. edge considerably more polished as the flat sides. Use wear (from a non spindlewhorlly use?)?";"";"";"";"Small fragments missing";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"31,47";"";"48,5";"9";"8";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,3888888888888889";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300982"
"1";"2759";"C00938";"63517718835";"";"1";"CHM III?";"grey stone disc, peforation drilled into from both sides, edge with grinding traces from rounding the disc off.";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42,32";"";"";"46,5";"12";"6,7";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,875";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300983"
"1";"2759";"C00939";"63517724295";"";"1";"CHM III";"one third of a round stone disc with central perforation. drilling lines in perforation from both sides. (ca 33% of weight remains), surface smooth polished";"";"";"";"Fragmentary";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13,18";"";"(46)";"8";"8";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"-5,75";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300984"
"1";"2759";"C00940";"63517725118";"";"1";"CHM 3.1201";"conical white stone spindle whorl surface badly weathered. Could also be a bead, very lightweight";"";"";"";"Small fragments missing";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,68";"";"";"16,3";"6,2";"4";"Conical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,6290322580645161";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300985"
"1";"2759";"C00941";"63517725583";"";"1";"CHM IV-21";"planoconvex black green stone spindle whorl, smooth to the touch.(no recognisable use wear.";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,81";"";"";"21";"8,1";"3,7";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,5925925925925926";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300986"
"1";"2759";"C00942";"63517726325";"";"1";"CHM III??";"grey stone disc with central perforation and grinding traces around the edge. those are rather manufacturing traces than usewear traces. drilling lines in perforation from both sides (biconical shape)";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"27,60";"";"";"47";"7,7";"7,5";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"6,1038961038961039";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300987"
"1";"2759";"C00943";"63517726993";"";"1";"CHM III???";"flat stone disc with central perforation some driling lines. Smoothe around edge (usewear of some unspindlewhorlly use?)";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"36,66";"";"";"45";"11,6";"7,7";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,8793103448275862";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300988"
"1";"2759";"C00944";"63517727770";"";"1";"";"grey stone disc with central perforation, drilled from two sides, ground and polished surface, edge extremly softpolished very shiny.";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18,20";"";"";"38,2";"7,5";"6,9";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,0933333333333333";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300989"
"1";"2759";"C00945";"63517728548";"";"1";"";"Grey stone disc with central perforation in poloished a little around the edge and around one side of the perforation";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19,67";"";"";"42";"6,7";"7,2";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"6,2686567164179104";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300990"
"1";"2759";"C00946";"63517729302";"";"1";"CHM II ?";"pinkish stone spindle whorl looks like marble slightly convex with a concave depression on the other side, offcenter. central perforation. perforation worked very carefully, no particular working traces recognisable";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33,77";"";"";"48,3";"9,9";"8,5";"Convex hollow";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,8787878787878788";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300991"
"1";"2759";"C00947";"63589407922";"";"1";"A163600";"Grey stone disc with central perforation, flat and slightly oval shaped. Broken into 5 pieces and glued, Perforation conical, drilled from one side.";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"36,18";"";"";"68,2";"5,8";"9,8";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"11,7586206896551724";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300992"
"1";"2759";"C00948";"63517730390";"";"1";"";"half of a Grey stone disc with central perforation. Spindle whorl, surface rough, no polishing. biconical perforation (50% of the weight remains";"";"";"";"Fragmentary";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19,83";"";"48,6";"10,8";"9";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,5";"";"";"";"";"";"";"";"0";"1";"Chogha Mish";"48,5556";"32,2239";"138866";"5400";"4000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"SWI Lowlands";"Mesopotamien";"5500";"4000";"300993"
"1";"2759";"C00949";"63517733827";"";"20";"B1978";"Femur head spindle whorl. base spongeous material, planoconvex shape,  drilling slightly conical";"";"";"";"Complete";"Bone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14,04";"";"";"44";"18,4";"5,3";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,391304347826087";"";"";"";"";"";"";"";"0";"20";"Alishar Hüyük";"35,261389";"39,606111";"";"1000";"500";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Central Anatolia";"Inneranatolien";"1000";"500";"300994"
"1";"2759";"C00950";"63517734089";"";"20";"C2306";"Femur head spindle whorl. base spongeous material, planoconvex shape,  drilling slightly conical, dark brown colour, surface scraped off in parts and alot of spongeous material shows.";"";"";"";"Complete";"Bone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14,88";"";"";"39,3";"23,3";"6";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,6866952789699571";"";"";"";"";"";"";"";"0";"20";"Alishar Hüyük";"35,261389";"39,606111";"";"1000";"500";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Central Anatolia";"Inneranatolien";"1000";"500";"300995"
"1";"2759";"C00951";"63517735893";"";"20";"";"fragment of Femur head spindle whorl. base spongeous material, planoconvex shape,  Perforation blocked,75% of weight remain";"";"";"";"Partial (more than half)";"Bone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12,07";"";"";"42,5";"15,7";"4,5";"Planoconvex";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"i";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,7070063694267516";"";"";"";"";"";"";"";"0";"20";"Alishar Hüyük";"35,261389";"39,606111";"";"1000";"500";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Central Anatolia";"Inneranatolien";"1000";"500";"300996"
